Year,Month,State,MWh
2020,10,OR,92152
2020,10,PA,18946
2020,10,RI,16498
2020,10,SC,158295
2020,10,SD,150
2020,10,TN,25505
2020,10,TX,730127
2020,10,US-Total,7345732
2020,10,UT,231495
2020,10,VA,125665
2020,10,VT,13792
2020,10,WA,3783
2020,10,WI,6488
2020,10,WY,11483
2020,11,AL,23321
2020,11,AR,31507
2020,11,AZ,358117
2020,11,CA,1869918
2020,11,CO,93676
2020,11,CT,13667
2020,11,DC,1134
2020,11,DE,3774
2020,11,FL,453538
2020,11,GA,281413
2020,11,HI,35874
2020,11,IA,1557
2020,11,ID,23504
2020,11,IL,7779
2020,11,IN,28980
2020,11,KS,3720
2020,11,KY,2979
2020,11,LA,11388
2020,11,MA,101351
2020,11,MD,40077
2020,11,ME,5302
2020,11,MI,9946
2020,11,MN,112717
2020,11,MO,7117
2020,11,MS,30263
2020,11,MT,1433
2020,11,NC,575831
2020,11,NE,3657
2020,11,NJ,104012
2020,11,NM,109068
2020,11,NV,316941
2020,11,NY,72501
2020,11,OH,12076
2020,11,OK,3954
2020,11,OR,64269
2020,11,PA,15535
2020,11,RI,15727
2020,11,SC,124894
2020,11,SD,120
2020,11,TN,21760
2020,11,TX,586883
2020,11,US-Total,5894932
2020,11,UT,161631
2020,11,VA,117366
2020,11,VT,10047
2020,11,WA,2103
2020,11,WI,13886
2020,11,WY,8621
2020,12,AL,20536
2020,12,AR,25285
2020,12,AZ,313463
2020,12,CA,1626596
2020,12,CO,72146
2020,12,CT,12618
2020,12,DC,963
2020,12,DE,3005
2020,12,FL,524315
2020,12,GA,271211
2020,12,HI,34891
2020,12,IA,1534
2020,12,ID,22409
2020,12,IL,11483
2020,12,IN,25339
2020,12,KS,3369
2020,12,KY,2249
2020,12,LA,9196
2020,12,MA,86683
2020,12,MD,32347
2020,12,ME,4199
2020,12,MI,14956
2020,12,MN,92486
2020,12,MO,6045
2020,12,MS,27068
2020,12,MT,1040
2020,12,NC,503333
2020,12,NE,3220
2020,12,NJ,86622
2020,12,NM,96827
2020,12,NV,277726
2020,12,NY,65140
2020,12,OH,9557
2020,12,OK,3764
2020,12,OR,57239
2020,12,PA,14395
2020,12,RI,13922
2020,12,SC,114157
2020,12,SD,101
2020,12,TN,17453
2020,12,TX,583252
2020,12,US-Total,5381053
2020,12,UT,139491
2020,12,VA,124357
2020,12,VT,7186
2020,12,WA,1269
2020,12,WI,9703
2020,12,WY,6907
